96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96 55,10,92,24,46,61,65,89,14,9,68,42,7,31,57,86,3,20,79,66 36,92,34,51,68,62,10,6,46,38,65,66,82,7,8,44,55,83,73,5 57,55,89,43,92,7,32,25,68,49,2,58,0,36,56,12,91,41,96,87 25,92,77,43,10,91,56,49,41,51,89,47,57,4,44,37,42,52,36,69
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31 10,57,3,79,50,6,41,9,98,92,14,55,37,51,74,75,66,65,83,76 55,22,84,83,57,51,44,66,32,29,53,74,49,37,6,34,3,61,31,12 65,22,57,7,3,84,19,48,66,8,53,83,51,2,64,58,47,75,63,36 22,8,42,55,51,84,45,53,3,47,75,41,7,48,62,83,13,19,57,98
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45 55,47,71,80,42,74,14,87,89,83,19,38,8,69,4,11,53,91,3,12 68,34,8,83,63,66,47,93,55,36,6,80,57,59,12,89,38,13,56,76 15,8,63,68,71,82,89,62,13,38,6,32,7,0,33,84,72,47,49,36 8,94,35,98,89,65,13,44,73,72,63,38,40,15,71,27,52,46,29,53
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96 55,68,19,47,98,49,83,89,61,66,57,8,26,53,0,42,38,1,40,7 91,20,42,92,89,19,55,54,48,90,74,45,79,57,47,83,4,88,61,10 65,33,19,59,47,84,8,63,3,56,46,0,64,89,9,67,21,68,42,53 55,74,61,9,42,97,19,48,0,54,47,8,50,46,45,20,76,3,44,66
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23 79,3,48,70,71,15,50,47,57,74,37,6,19,69,83,65,42,85,84,51 26,10,92,3,24,90,89,66,91,12,18,74,47,72,65,75,19,9,8,7 7,3,65,55,59,38,42,4,15,89,47,12,57,53,68,19,8,40,73,10 74,24,92,55,61,18,96,44,7,68,83,35,1,12,14,28,3,39,77,33
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65 9,10,42,15,77,65,29,19,34,6,18,69,83,55,61,57,62,14,37,98 94,65,30,54,73,17,36,26,9,72,48,90,8,92,89,63,57,29,76,59 88,8,44,36,55,72,90,70,26,52,0,59,65,92,28,91,42,54,80,2 77,52,80,89,15,63,55,0,4,2,35,82,25,56,42,44,91,72,16,66
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20 90,44,42,13,34,55,24,91,3,26,20,88,14,70,53,54,73,61,92,18 19,10,3,34,8,91,49,0,36,35,26,47,89,72,63,44,68,60,75,92 28,15,54,61,91,74,36,42,13,47,98,55,80,88,70,7,35,77,56,49 42,44,20,52,72,57,88,78,35,94,48,54,23,91,1,49,79,14,0,9
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66 91,42,19,10,49,55,8,71,88,23,89,51,38,77,83,82,22,46,34,36 8,98,49,12,47,55,89,42,2,74,7,63,64,3,23,0,77,72,92,15 57,92,98,66,1,37,7,33,72,64,77,97,65,89,61,8,27,39,40,0 83,89,61,38,19,42,82,57,98,14,37,49,27,51,12,55,39,40,8,10
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23 48,53,6,47,65,83,63,15,92,62,7,10,70,75,8,9,19,4,94,46 65,34,7,6,55,15,91,36,4,72,12,97,37,61,56,62,31,14,89,53 55,91,34,19,65,21,82,58,46,98,88,92,8,36,83,10,3,89,61,7 63,8,68,46,7,28,93,55,43,14,61,74,45,58,32,44,49,35,22,59
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44 55,61,57,89,24,65,94,83,36,85,92,29,40,35,10,91,19,66,98,82 57,61,65,1,44,97,91,72,92,46,55,7,40,56,4,62,77,10,8,42 0,2,44,32,8,46,66,47,4,72,63,92,36,96,53,3,91,43,19,80 47,3,71,32,83,68,91,79,84,19,57,92,43,49,24,53,89,26,12,75
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14 80,66,57,83,84,74,75,92,53,87,31,6,56,91,7,0,12,44,96,50 19,65,8,59,62,83,57,63,32,38,47,61,5,66,30,51,10,9,53,12 42,89,97,10,4,61,19,51,39,33,73,35,87,45,59,7,46,65,84,64 15,89,42,83,52,91,47,51,37,64,29,73,65,4,71,98,35,77,80,2
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51 47,91,42,0,3,55,4,23,84,52,53,68,51,88,34,20,21,89,45,2 47,8,89,64,15,71,3,52,49,34,53,42,19,68,91,14,84,51,63,98 47,83,50,85,15,4,79,48,57,87,37,52,61,19,6,41,94,9,45,89 88,91,57,74,56,61,42,43,48,79,92,38,77,39,15,55,19,64,12,71
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79 98,55,47,49,27,61,68,89,4,40,82,35,12,34,44,77,90,39,63,60 57,5,92,24,44,61,33,54,65,73,41,59,37,27,56,98,46,96,47,2 42,55,65,88,92,24,98,57,10,8,35,39,29,82,63,49,41,73,30,27 98,69,29,30,19,27,34,91,73,17,44,71,92,35,60,14,10,37,82,18
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24 49,77,0,72,42,48,97,73,69,79,34,28,12,47,35,76,52,68,50,89 85,86,30,63,0,98,35,10,89,77,65,82,79,41,33,47,52,9,46,3 56,77,70,92,65,51,39,24,85,28,36,1,46,42,73,27,15,37,6,35 15,35,63,94,80,77,4,31,36,90,47,89,27,59,46,49,6,91,72,44
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30 37,6,44,14,34,36,51,47,29,98,17,8,26,3,25,0,75,32,85,9 44,54,83,6,80,57,20,92,98,36,34,9,47,76,29,52,48,69,41,42 92,44,24,89,90,35,36,73,46,85,55,42,2,70,52,8,51,63,80,88 54,83,44,92,57,65,6,93,88,34,76,61,73,96,48,15,26,31,39,29
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35 10,51,9,65,63,84,46,8,48,45,42,56,76,38,97,66,83,34,50,3 57,2,47,26,36,75,80,29,83,37,23,72,54,68,66,73,22,3,48,8 22,65,56,80,48,37,73,8,90,23,34,64,51,45,72,29,44,36,6,53 29,51,73,80,36,37,83,6,34,65,22,8,72,18,53,77,44,56,75,90
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64 3,25,57,0,68,94,47,65,64,96,2,48,37,35,92,26,34,71,8,1 65,83,35,75,26,71,73,48,47,6,19,34,57,85,91,8,9,37,1,49 83,19,26,57,25,47,89,91,37,43,71,74,53,2,55,29,0,66,98,18 61,88,65,55,35,10,16,91,42,66,57,83,51,48,24,19,73,4,26,97
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52 83,61,15,77,96,9,76,57,66,71,0,92,2,80,68,6,3,53,12,19 7,47,5,0,57,4,91,75,66,22,45,46,80,97,27,44,37,72,83,2 54,68,57,49,72,78,76,15,65,83,56,8,80,88,93,34,22,36,6,44 57,5,61,7,10,24,47,65,66,41,2,56,98,75,92,33,40,13,86,4
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 92,77,3,49,68,18,69,80,47,87,91,53,34,75,54,0,19,12,72,36 8,55,12,0,19,38,3,57,77,96,71,32,62,69,1,87,42,6,53,18 57,96,15,98,89,0,7,30,25,91,60,71,76,26,47,32,52,2,29,44 49,92,32,65,77,60,19,71,47,3,68,91,70,24,31,12,8,0,57,44
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26 83,53,55,19,45,47,61,51,66,65,34,49,77,8,96,80,48,36,46,2 47,55,61,45,9,42,83,19,20,57,87,1,91,98,7,89,51,92,10,65 51,56,44,39,32,80,10,46,6,71,34,38,9,8,77,97,92,91,0,41 97,4,61,46,89,35,55,39,44,59,90,31,10,71,91,14,80,76,43,47
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26 68,76,49,9,34,55,77,42,16,63,35,23,69,83,47,21,19,8,15,44 47,15,53,19,71,27,4,77,83,91,89,55,42,7,40,38,68,84,45,87 71,49,47,67,97,88,75,91,76,51,52,38,2,80,90,77,72,15,79,26 79,56,57,4,98,77,15,92,71,47,89,33,39,86,64,31,37,27,85,49
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49 55,98,83,37,47,71,27,57,32,82,91,84,42,15,4,51,19,66,1,53 61,80,83,55,42,19,74,57,40,91,71,9,94,25,35,26,43,14,45,89 34,8,57,73,19,65,36,22,76,91,12,26,37,30,72,44,63,32,98,88 12,42,71,6,10,91,80,79,90,73,55,37,75,50,41,31,51,48,88,57
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72 90,44,59,10,24,11,63,64,26,97,98,8,91,42,14,55,89,92,79,72 47,90,23,34,26,9,24,66,35,55,59,42,19,10,92,73,44,6,20,88 42,63,71,15,91,88,90,10,35,70,8,24,53,26,47,61,18,27,98,19 59,24,42,9,19,12,90,0,77,65,18,58,55,6,43,10,53,49,27,13
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55 57,89,64,44,2,35,0,4,92,47,80,58,31,52,79,50,98,68,71,61 43,72,89,58,92,57,10,76,35,2,9,31,17,82,90,91,68,16,19,44 42,88,55,35,6,71,79,95,10,76,48,3,73,49,23,61,52,84,74,15 46,57,35,55,84,8,23,49,2,65,19,42,73,10,79,3,24,45,86,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4 65,61,10,42,51,14,7,6,82,46,58,38,55,89,33,32,8,97,15,48 55,90,61,42,44,97,34,65,37,25,10,45,73,98,8,2,62,48,36,3 32,29,37,34,4,89,44,50,41,98,78,84,57,76,51,79,65,42,0,73 48,65,42,15,70,91,8,77,63,83,29,71,60,49,47,85,18,61,62,35
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9 65,90,12,47,6,3,13,24,7,38,42,10,59,19,9,66,34,77,91,0 43,97,57,3,61,24,12,65,55,18,39,73,50,74,48,49,42,68,94,45 55,66,83,24,61,82,65,68,40,3,6,74,27,57,1,34,31,5,14,88 62,18,71,19,61,3,35,91,55,15,26,65,89,51,34,12,39,9,42,8
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76 57,36,92,83,25,6,89,77,3,2,54,47,37,65,18,41,80,29,79,9 54,36,44,72,77,46,8,55,34,92,80,6,83,31,69,48,10,19,63,94 10,94,59,46,97,36,47,61,80,4,87,89,72,15,51,31,43,40,9,39 44,51,59,80,37,10,56,46,65,41,97,77,72,47,36,39,27,94,15,16
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50 45,4,91,55,56,43,34,98,57,22,40,77,29,35,89,61,19,10,37,12 89,79,4,2,15,47,29,37,98,72,77,59,22,97,0,60,19,32,18,44 44,15,49,77,32,0,51,80,47,89,7,56,2,37,38,71,57,64,68,8 55,42,44,90,34,94,91,14,88,71,54,37,6,27,77,72,10,31,15,25
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80 80,57,94,83,52,44,65,72,1,92,71,91,0,47,56,40,41,98,20,9 42,90,76,94,44,72,49,52,23,34,54,31,79,16,80,71,57,77,78,47 29,34,73,57,40,54,76,94,72,12,60,15,82,14,78,16,5,90,26,93 42,87,57,45,74,50,15,56,12,6,61,7,38,9,16,0,48,95,14,94
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78 65,8,57,62,32,14,55,83,98,10,38,13,44,34,6,63,79,58,45,71 6,19,13,8,47,55,59,42,62,12,83,61,34,87,65,36,26,3,73,14 8,83,47,19,57,64,3,2,36,26,0,65,32,7,25,48,34,73,30,9 8,49,19,65,3,55,0,34,32,88,12,35,20,58,42,73,77,48,1,62
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 49,94,19,34,77,83,47,42,89,48,35,85,69,92,98,36,80,8,15,20 83,42,19,63,9,48,65,15,8,35,13,91,73,12,47,89,34,57,45,29 6,48,83,3,69,74,44,95,80,54,50,37,25,96,9,15,4,45,47,57 44,65,72,54,59,6,66,74,34,37,36,9,76,95,70,90,1,14,7,61
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38 15,74,55,9,76,71,42,59,79,47,98,10,6,95,12,61,11,50,43,77 76,48,50,9,15,74,42,41,45,25,47,56,51,6,0,79,43,12,4,77 15,80,77,51,42,61,41,89,10,54,79,14,44,36,6,71,55,83,39,29 42,15,90,97,77,91,70,61,10,44,7,56,65,38,55,52,39,71,51,98
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65 57,48,65,83,94,8,42,15,52,62,73,55,98,54,1,6,61,19,85,36 61,83,24,57,65,74,55,8,19,35,88,48,66,42,46,1,97,33,39,92 61,7,57,65,24,12,55,1,6,66,70,92,98,20,44,13,4,87,90,50 61,42,57,87,55,92,97,24,79,44,10,39,54,4,50,89,98,70,41,49
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54 48,47,51,37,77,50,20,22,2,75,90,23,79,57,49,65,85,84,76,9 13,9,65,34,73,90,44,24,19,42,59,98,30,27,45,70,61,85,52,47 65,34,10,61,29,26,97,44,98,77,57,19,91,15,94,85,28,3,24,48 65,61,24,94,19,10,40,54,57,66,55,48,73,89,46,77,6,26,42,34
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22 55,65,42,6,10,83,57,34,91,37,48,36,47,12,61,19,73,25,62,66 55,14,91,61,10,27,39,83,62,6,74,46,66,34,82,31,71,24,19,47 42,51,35,13,34,97,76,61,44,9,37,83,36,10,47,45,22,78,15,39 10,51,16,61,65,24,57,5,42,37,95,6,66,31,97,77,79,4,25,80
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64 12,7,94,90,57,24,74,49,53,65,89,31,44,3,28,18,96,68,14,26 57,10,55,7,74,24,98,61,14,97,50,79,26,54,95,4,42,3,11,45 55,57,7,40,58,91,46,93,10,25,98,12,0,92,45,8,61,1,71,44 10,9,19,91,46,8,47,65,94,40,3,83,34,26,43,92,48,89,36,62
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52 57,65,34,83,61,31,15,12,54,5,76,73,71,80,6,29,7,77,93,78 7,83,57,53,0,45,2,22,96,19,47,61,66,74,55,5,31,87,91,12 55,61,47,91,74,89,57,2,25,5,10,26,79,83,45,19,20,32,71,40 57,91,55,61,45,20,83,40,96,93,44,62,0,87,58,25,7,47,92,6
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85 79,15,55,77,36,6,61,70,91,81,43,92,95,26,89,71,57,74,87,38 55,61,10,60,71,56,6,38,57,5,44,66,82,15,29,45,65,25,40,83 10,36,3,29,91,5,66,92,75,62,25,40,57,34,6,30,82,48,80,27 83,71,77,29,80,65,18,63,57,8,45,47,15,98,76,6,55,96,91,53
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42 14,89,42,82,55,34,94,68,27,24,44,10,40,92,9,31,35,7,39,61 61,80,34,40,62,14,44,10,94,65,55,8,36,82,90,72,46,64,15,13 44,42,63,14,15,89,55,47,59,82,32,25,80,6,91,61,36,35,31,98 88,52,91,42,90,47,79,44,19,26,97,71,55,94,72,0,61,28,59,48
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49 42,10,37,82,19,91,98,55,47,77,62,83,57,49,3,27,51,71,61,39 10,44,97,91,3,57,37,34,25,51,76,98,17,42,80,26,71,88,55,2 97,42,91,10,55,19,21,88,24,57,25,18,3,38,35,98,92,51,40,14 55,57,61,69,19,42,10,89,97,79,3,24,74,43,87,98,14,50,4,25
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53 51,89,48,91,19,22,10,77,37,55,36,42,64,57,41,45,63,47,4,82 55,57,61,20,97,98,65,42,7,36,64,44,52,73,48,47,54,89,45,90 20,65,52,91,92,46,89,47,35,19,73,55,71,57,42,3,97,34,88,48 91,71,27,15,39,47,42,94,51,73,7,53,54,88,52,24,90,80,61,40
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27 35,18,76,12,52,80,42,21,0,2,28,41,57,71,49,15,73,79,44,91 10,14,3,55,59,24,46,79,6,12,44,9,49,19,60,41,43,38,92,96 92,57,47,89,10,31,43,9,65,91,79,64,40,53,17,48,37,71,90,52 10,92,3,91,44,90,89,48,36,59,73,81,77,97,19,26,51,25,43,79
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96 57,98,61,26,91,92,44,10,55,9,3,79,18,89,65,20,54,47,75,63 55,53,24,31,46,47,86,18,89,92,73,71,12,75,8,35,83,63,33,61 63,57,91,22,76,48,12,5,93,8,45,88,89,79,49,56,55,65,47,50 87,53,96,0,12,89,57,19,91,55,47,7,32,49,81,54,28,74,14,31
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16 3,89,34,57,83,32,84,52,49,48,71,80,19,12,8,51,38,0,31,98 57,89,68,92,50,20,83,42,80,12,54,14,48,34,87,72,79,94,52,90 24,97,59,44,90,51,55,94,42,7,65,80,89,79,61,81,72,36,31,14 72,44,97,59,7,10,56,46,51,92,2,47,39,38,36,27,37,0,65,49
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2 42,8,65,3,19,13,47,10,88,20,55,49,70,24,26,91,61,62,71,98 3,89,98,12,63,83,82,68,34,65,7,57,31,92,53,47,66,14,93,75 34,3,31,54,26,44,98,88,57,5,76,91,82,90,49,71,89,65,73,55 90,54,44,57,80,49,34,94,50,37,72,12,76,68,29,14,92,83,16,42
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 57,55,42,61,54,12,44,68,0,50,90,83,25,74,47,6,72,80,87,94 55,42,66,47,34,8,74,25,63,19,91,76,83,44,37,88,68,53,54,3 3,65,19,38,8,30,73,34,7,57,59,22,93,21,82,6,36,47,89,9 10,82,65,89,13,92,77,59,42,33,46,60,5,36,63,38,7,62,66,55
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50 10,43,89,90,14,92,55,9,72,15,42,36,37,29,58,82,91,49,31,21 44,72,89,97,14,61,36,15,94,59,28,19,10,39,38,91,73,46,43,92 92,46,47,55,2,4,31,66,10,97,43,59,91,44,89,61,75,35,36,25 36,59,10,55,46,89,43,44,81,51,24,92,63,91,15,25,41,77,8,86
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36 6,66,25,12,38,39,1,60,82,8,96,42,57,98,65,15,37,87,59,51 55,43,61,57,4,45,83,40,58,15,66,1,65,68,89,60,77,86,19,79 61,91,57,4,43,55,83,89,16,77,66,10,40,15,37,19,80,72,71,60 74,4,47,45,15,83,61,51,16,29,48,91,98,19,97,79,42,55,62,27
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16 9,10,65,32,83,49,43,63,6,19,44,90,46,31,77,92,30,71,58,4 89,19,43,68,83,61,90,73,36,60,34,82,40,71,15,94,46,39,55,53 90,72,60,29,89,44,15,10,76,32,16,71,77,79,34,31,9,91,37,50 72,44,80,39,97,91,10,21,19,77,46,49,43,71,35,8,51,89,2,53
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34 79,47,15,42,4,59,41,37,9,61,98,19,52,32,49,71,48,45,30,50 42,57,91,12,30,9,41,0,75,10,50,71,32,79,7,5,6,35,51,25 55,42,44,57,7,61,98,25,40,14,97,45,10,73,34,53,58,37,65,22 91,25,19,48,52,94,42,26,0,55,36,47,72,73,43,8,35,71,90,34
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 3,34,68,75,47,84,56,77,92,49,80,12,91,53,51,8,83,37,89,0 92,25,91,56,77,49,47,37,57,89,48,4,71,90,72,16,52,97,51,80 92,57,2,25,71,91,77,64,49,47,83,3,43,51,89,48,37,56,4,52 89,68,57,43,64,7,2,58,15,92,47,49,28,3,10,74,40,52,83,9
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72 10,98,55,63,59,8,24,47,27,13,30,42,86,89,33,91,11,64,66,15 10,97,63,42,98,8,62,91,35,55,21,82,47,14,19,44,30,75,38,59 42,8,84,51,65,47,37,97,22,63,35,19,32,82,10,98,41,29,6,21 97,65,61,18,49,19,98,10,51,3,71,91,77,67,39,80,38,70,29,2
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23 48,47,71,65,17,19,64,49,57,37,3,75,92,8,50,79,89,69,88,10 97,10,61,65,98,51,91,89,55,19,39,12,42,9,80,31,44,49,74,79 61,97,74,12,87,57,89,14,3,34,55,92,79,42,68,46,54,49,19,91 97,10,76,91,42,9,90,72,16,65,77,12,63,20,35,59,44,39,31,89
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 55,89,57,91,61,42,77,87,79,92,40,68,54,24,72,19,49,12,83,98 91,57,55,89,87,96,72,42,94,0,54,90,79,71,12,49,26,68,98,45 42,61,54,25,57,55,44,79,90,12,91,26,16,77,6,71,74,76,97,87 57,24,61,84,65,92,75,79,42,66,44,4,35,2,98,47,50,89,16,0
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85 91,88,19,74,38,36,92,79,56,61,77,83,66,55,39,42,15,54,12,26 19,73,61,65,39,88,77,38,51,92,27,97,44,15,26,49,36,24,1,34 61,55,26,73,19,66,36,77,89,65,24,54,1,62,40,94,57,42,38,56 83,55,57,85,66,25,26,98,2,35,10,36,19,73,92,65,47,91,24,61
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89 44,15,51,47,56,77,49,38,39,71,42,7,32,97,37,4,0,72,59,61 61,46,57,23,9,56,47,65,14,31,64,55,75,50,67,79,83,86,20,4 73,42,8,51,22,48,71,54,36,6,75,38,65,32,52,88,26,80,56,61 10,63,65,73,82,59,30,17,39,9,97,19,92,72,89,48,8,51,37,43
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31 10,57,79,50,41,55,37,98,9,25,3,49,51,23,74,56,15,47,14,59 37,91,10,57,4,97,51,41,29,56,44,63,42,47,74,22,73,48,59,43 19,10,47,55,91,36,74,35,9,43,26,89,29,97,46,59,63,8,61,81 55,39,10,91,89,29,98,36,61,14,65,72,92,41,80,37,82,51,46,42
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52 73,54,83,57,34,80,49,88,19,2,36,94,78,53,61,31,39,44,3,92 57,74,19,15,77,26,38,47,61,43,37,89,12,39,64,55,91,24,68,67 57,98,83,4,89,47,9,7,79,19,61,74,3,64,58,45,65,68,10,52 49,85,34,16,60,28,98,90,45,69,44,77,12,56,42,48,37,9,89,17
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43 55,56,91,47,53,19,45,51,89,73,36,83,37,41,77,0,33,28,38,2 91,7,10,55,14,18,40,47,45,71,53,57,89,98,27,46,3,21,64,68 56,46,87,41,59,65,9,6,13,62,45,33,14,53,8,83,51,47,27,7 65,34,72,31,77,85,8,24,14,56,6,46,18,9,92,12,36,53,55,10
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51 97,42,16,44,55,3,21,38,67,57,72,91,0,76,87,88,10,71,34,77 47,12,42,0,19,77,48,87,57,83,34,91,3,7,25,23,94,53,90,69 9,83,51,42,47,10,19,12,16,6,37,80,13,48,3,52,8,7,98,36 47,3,34,19,92,83,89,54,24,35,57,85,94,9,73,36,17,18,37,31
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63 65,48,61,54,83,94,42,73,47,6,24,55,53,12,66,13,56,14,8,19 42,22,49,91,88,72,15,54,71,79,51,84,52,73,48,89,10,55,38,36 73,83,34,90,94,44,68,26,76,25,36,57,8,63,72,3,54,69,12,55 92,57,40,91,83,65,96,38,71,88,94,42,89,66,36,8,19,3,55,10
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20 90,92,27,55,36,47,24,44,85,35,8,34,46,91,62,71,42,19,10,73 39,61,18,90,45,10,9,73,43,77,72,24,80,55,51,65,87,44,46,97 42,39,55,56,15,98,91,21,27,28,49,67,45,61,35,47,77,87,4,9 42,25,83,55,16,72,57,68,49,85,45,35,69,87,1,23,74,10,56,52
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42 47,83,73,3,53,26,92,71,91,19,35,24,2,34,75,94,96,90,23,54 57,19,48,3,71,83,64,37,50,35,79,88,89,65,43,8,15,92,74,42 9,19,10,89,51,8,74,36,47,77,61,59,26,64,83,65,87,11,14,24 57,19,48,91,65,26,18,9,92,83,78,47,3,77,10,37,20,62,12,70
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41 92,57,43,85,91,83,96,48,88,36,71,89,77,98,49,74,64,72,68,27 7,72,44,68,40,97,57,92,74,91,56,14,1,83,39,61,45,62,38,32 59,63,10,57,12,56,91,1,92,55,46,97,44,89,65,77,42,41,72,64 42,57,37,61,45,19,94,60,48,49,44,55,47,10,79,16,72,0,91,90
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95 32,57,49,6,65,58,44,12,15,83,51,3,50,55,82,37,8,74,80,41 65,10,29,97,50,37,56,5,48,32,80,78,6,51,24,49,34,39,42,41 57,76,61,50,48,45,42,3,5,9,10,83,74,73,25,47,69,96,34,98 44,23,65,6,84,42,35,61,49,55,76,80,8,31,32,46,57,50,0,16
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73 49,79,43,72,15,95,19,9,21,0,77,85,28,10,55,80,90,50,58,45 80,35,31,79,85,71,10,75,77,89,15,49,21,18,95,63,98,8,72,86 18,85,35,83,29,79,62,91,74,92,40,45,60,33,10,28,89,5,70,68 3,76,90,54,48,83,53,77,47,44,92,34,84,73,12,4,36,37,42,50
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48 3,55,57,2,76,64,19,96,69,88,47,25,80,35,71,86,34,8,84,65 47,30,4,61,13,12,48,57,7,77,27,87,65,1,83,69,98,94,42,0 10,62,13,45,8,42,91,55,3,97,65,19,59,47,63,61,48,6,70,9 30,42,47,69,3,10,51,59,9,61,19,84,26,73,55,89,65,24,66,11
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 61,42,79,87,49,55,77,57,12,16,89,24,74,91,71,68,39,96,83,98 34,55,68,54,42,47,8,94,57,88,67,89,65,49,84,19,83,76,23,93 44,82,34,92,66,42,68,77,61,10,72,31,55,7,49,62,38,65,97,46 82,34,77,10,65,63,35,6,30,60,9,51,19,98,69,17,3,42,96,68
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76 47,83,2,57,75,3,66,80,84,26,44,0,36,73,19,32,96,6,53,34 57,3,84,4,0,42,7,83,8,89,47,64,52,38,66,71,87,55,25,46 65,79,61,54,57,50,6,7,15,42,95,80,97,71,12,94,44,87,70,73 6,87,80,65,72,48,51,97,90,12,70,73,61,44,95,42,91,9,36,74
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73 72,79,77,80,0,43,71,16,31,49,55,52,10,91,2,9,57,23,76,8 72,10,40,31,17,57,92,78,1,23,85,9,62,49,68,44,27,54,52,34 57,42,40,10,61,7,58,56,9,1,55,16,92,68,73,25,37,6,89,43 91,72,90,56,10,28,44,41,73,29,42,53,9,23,46,24,49,0,18,43
